sentence,label,source
The Group s sales during the period were EUR 375 million EUR 482 million 192008 and result before taxes was a loss of EUR 35 12 million,negative,FPB
The fair value of investment properties was EUR 2 2510 1 2814 million,neutral,FPB
A total of 165 mn passenger ship journeys took place in the northern Baltic Sea in 2007 slightly down from 165 mn in 2006,negative,FPB
Finnish media group Talentum has issued a profit warning,negative,FPB
Finnish shipping company Finnlines pretax loss totalled EUR 65 mn in the third quarter of 2009 compared to a profit of EUR 03 mn in the third quarter of 2008,negative,FPB
In Finland the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008,negative,FPB
Acando AB ACANB SS fell 89 percent to 1335 kronor the lowest close since Dec 11,negative,FPB
According shipping company Viking Line the EU decision will have a significant financial impact,neutral,FPB
According to CEO Matti Perkonoja of the parent company HKScan the company s performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009,negative,FPB
At some point in 2010 all separate company names such as Palmberg Tekmanni Lemcon Forssan Betoni Suonenjoen Betonituote among others will disappear,neutral,FPB
Cencorp s net sales in the first quarter is estimated to be EUR091 2 m as compared to EUR4 5 m in the first quarter 2008,negative,FPB
Diluted earnings per share EPS stood at EUR 025 versus EUR 042,negative,FPB
Earnings per share EPS amounted to a loss of EUR0 05,negative,FPB
Earnings per share EPS amounted to a loss of EUR0 38,negative,FPB
Earnings per share EPS amounted to a loss of to EUR0 06,negative,FPB
Earnings per share were at loss of EUR0 24,negative,FPB
Expense ratio was 1026 compared to 929 in the corresponding period in 2005,negative,FPB
Finnish automation solutions developer Cencorp Corporation OMX Helsinki CNC1V issued on Thursday 18 September a profit warning for the third quarter of 2008,negative,FPB
Finnish automation solutions developer Cencorp Corporation OMX Helsinki CNC1V reported on Thursday 6 November an operating loss of EUR1 3 m on net sales of EUR11 9 m for the period January to September 2008,neutral,FPB
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 lower than during the same period a year ago,negative,FPB
Finnish forest industry group Stora Enso Oyj issued on Thursday 20 March a profit warning for the first quarter 2008,negative,FPB
Finnish home decoration and arts and crafts retailer Tiimari Plc OMX Helsinki TII1V reported on Monday 18 August an operating loss of EUR3 3 m on net sales of EUR33 9 m for the period JanuaryJune 2008,neutral,FPB
Finnish technology company Raute Corporation OMX Helsinki RUTAV issued on Tuesday 23 September a profit warning for the financial year 2008,negative,FPB
He said It is for sale again and we will be actively marketing it,neutral,FPB
In Q1 of 2009 the company s operating loss totalled EUR 03 mn compared to a profit of EUR 36 mn in Q1 of 2008,negative,FPB
In the reporting period EPS stood at EUR0 07 versus EUR0 11,negative,FPB
Last year 83 million passengers flew the airline down 4 percent from 2007,negative,FPB
Loss after financial items totalled EUR 97 mn compared to a profit of EUR 13 mn in the corresponding period in 2008,negative,FPB
Loss for the period totalled EUR 156 mn compared to a profit of EUR 63 mn in 2008,negative,FPB
Myllykoski with one paper plant in Finland one in the US and three in Germany had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m Reuters said,negative,FPB
Net loss in the same period in 2009 was euro18 6 million,neutral,FPB
Nokia Siemens Networks has struggled to make a profit in the past two years,negative,FPB
Operating loss amounted to EUR 09 mn in the first half of 2006 compared to a profit of EUR 05 mn in the first half of 2005,negative,FPB
Operating loss of the Pulp Paper Machinery unit was over EUR 3mn in September 2007 August 2008 compared to a profit of EUR 37 mn a year earlier,negative,FPB
Operating loss totaled EUR 03 mn compared to a profit of EUR 22 mn in the corresponding period in 2007,negative,FPB
Operating loss totaled EUR 08 mn compared to a profit of EUR 05 mn,negative,FPB
Operating loss totalled EUR 127 mn compared to a profit of EUR 177 mn in the first half of 2008,negative,FPB
Operating loss totalled EUR 32 mn compared to a profit of EUR 72 mn in the third quarter of 2008,negative,FPB
Operating loss totalled EUR 40 mn compared to a profit of EUR 86 mn in the second quarter of 2008,negative,FPB
Operating loss totalled EUR 52 mn compared to a loss of EUR 34 mn in the corresponding period in 20082009,negative,FPB
Operating profit before nonrecurring items was EUR 83 mn in the first nine months of 2008 compared to EUR 84 in the corresponding period in 2007,negative,FPB
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period,negative,FPB
Pretax loss totalled EUR 1623 mn compared to a profit of EUR 2535 mn in 2007,negative,FPB
Pretax loss totalled EUR 499 mn compared to a loss of EUR 154 mn in the corresponding period in 2008,negative,FPB
Pretax profit totaled EUR 49 mn compared to EUR 52 mn in the first quarter of 2005,negative,FPB
Publishing Sweden s operating loss was EUR 11 mn in Q1 of 2009 compared to a profit of EUR 06 mn a year ago,negative,FPB
Raisio s malting capacity was in full use in 2008,positive,FPB
Raw materials prices have surged in the past year fueled in part because of the rapid industrialization of China India and other developing nations,negative,FPB
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates,negative,FPB
The company reported today an operating loss of EUR0 1 m on net sales of EUR4 5 m for the first quarter 2008,negative,FPB
The company s annual loss amounted to EEK 18mn compared to a profit of EEK 73 mn in 2008,negative,FPB
The fair value change of investment properties was EUR 158 mn compared to EUR 229 mn in the third quarter of 2009,negative,FPB
